endpoint_name,input_name,percentile,estimate,total_incidence,N_female,N_male,N_total
Intracerebral hemorrhage,Age + sex + biomarkers,63,7.105109731522131e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,64,6.844643025500276e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,65,0.001101923215609975,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,66,0.0014451653992248615,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,67,0.0011733910319035935,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,68,9.794917306998792e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,69,0,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,70,4.7967419238575037e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,71,7.088830834024697e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,72,4.833607208411018e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,73,7.101587684322936e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,74,0.0013063802518558246,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,75,6.937281183174533e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,76,0,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,77,4.3706647674378866e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,78,0,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,79,4.7258643813063186e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,80,0.00112514233094308,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,81,6.879588896463374e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,82,0.001161793807555931,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,83,0.0014589669887320258,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,84,5.411733689531876e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,85,7.20856105555504e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,86,6.987087130005458e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,87,7.079087748309816e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,88,0.0011240176622273079,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,89,0.0011188972740970434,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,90,0.0014077998274446594,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,91,0.0013633130357153104,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,92,0.0011799056198142416,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,93,9.321507430768412e-4,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,94,0.0011960200111510574,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,95,0.0024939761105257823,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,96,0.0016417407408289082,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,97,0.0018448448249964188,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,98,0.0024987127785810518,8.402695534686661e-4,283403,198275,481678
Intracerebral hemorrhage,Age + sex + biomarkers,99,0.0020961583115721317,8.402695534686661e-4,283403,198275,481678
Lung cancer,Age + sex + biomarkers,0,8.34691119750972e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,1,4.625173423060358e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,2,5.13447896706568e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,3,4.3726549222428856e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,4,0.0010555747498585718,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,5,0,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,6,6.93481541466918e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,7,0.0011668878481676998,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,8,5.74739065542557e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,9,7.078742251348988e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,10,7.610982761633014e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,11,0.0013779412561649995,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,12,8.356412414015343e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,13,8.474470083577108e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,14,6.137340940196339e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,15,9.914944161557332e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,16,0.0015890435751190176,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,17,8.998168865185582e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,18,9.972831292400476e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,19,6.743205999202332e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,20,0.0013158447672215797,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,21,9.793387148255596e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,22,0.001491588242353997,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,23,3.7665778568507155e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,24,8.599615243144252e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,25,0.0010507809141515195,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,26,6.330093652537886e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,27,0.0017915858475806294,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,28,0.0014621127954172071,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,29,0.0013398951937230266,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,30,0.0013095821752608476,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,31,0.0017821289687679851,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,32,0.0014669773592711132,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,33,8.168340901402348e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,34,0.0015911098472276442,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,35,0.0012601274264800034,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,36,0.0015306602620051828,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,37,6.783177108830469e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,38,8.889407994019066e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,39,0.0013178248353886107,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,40,0.0015401290342739883,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,41,0.001126166605800995,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,42,0.0018447250793049827,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,43,0.001093904184227884,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,44,4.328493164348584e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,45,0.0013618134571636031,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,46,0.001526837914797896,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,47,0.0017422861002357062,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,48,0.001358846413119372,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,49,0.001115456007101461,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,50,0.0022882582212075476,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,51,0.0015767199684151864,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,52,0.002167723873391514,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,53,6.856242180847895e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,54,9.08068646211525e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,55,0.002282312883129739,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,56,0.0025189617638180384,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,57,0.0013449484460690694,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,58,9.08068646211522e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,59,0.0015359787243986653,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,60,0.0018704058029554854,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,61,0.001795184740223684,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,62,0.0026556534932250754,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,63,0.0026194427770189926,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,64,0.0015785917987401728,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,65,8.699810671114404e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,66,0.002283395611978083,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,67,0.0012158284420364998,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,68,0.0011456211919503214,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,69,0.0018422466657602114,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,70,7.611981616223095e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,71,0.0011969542210227668,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,72,0.0027472676971929517,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,73,0.002597439271381402,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,74,0.0018813703176697343,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,75,0.0015659386252247537,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,76,0.002766421923782987,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,77,9.674165826539942e-4,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,78,0.003989429230287868,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,79,0.0021738882211961344,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,80,0.0029773842730550955,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,81,0.0019527998147761676,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,82,0.002901553589789261,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,83,0.00302952969893624,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,84,0.0027587863450382268,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,85,0.0023165409752715395,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,86,0.0024965916623589093,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,87,0.0020913147651268043,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,88,0.004100968056507528,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,89,0.004209976476000879,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,90,0.003022754923726248,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,91,0.002734755032306985,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,92,0.0025596788497551396,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,93,0.004619572630312989,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,94,0.005085821549678678,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,95,0.004850954854933426,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,96,0.00698531572415439,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,97,0.00639056445691457,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,98,0.0068670687738665815,0.0019456918166122833,283403,198275,481678
Lung cancer,Age + sex + biomarkers,99,0.011021342292177057,0.0019456918166122833,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,0,5.924237036376731e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,1,9.516765112348461e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,2,9.526341987984979e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,3,4.971626622257976e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,4,3.6183898600152735e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,5,8.531402975990368e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,6,0.0015271045947183618,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,7,8.756217327000184e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,8,1.499643088621106e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,9,7.604993076641293e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,10,0.0021888024673962893,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,11,9.514360636359255e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,12,4.6150889210040333e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,13,5.881180358383273e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,14,4.802061722560728e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,15,0.0010171003110104096,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,16,8.708463460729245e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,17,0.002600922775637458,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,18,0.0016119054383207031,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,19,0.0014348599352543125,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,20,0.0014612115236387415,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,21,0.0010357407326965348,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,22,6.782519392906691e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,23,4.2919764658647797e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,24,0.0013243837886418037,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,25,0.0016751312440202333,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,26,0.0017299432976607986,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,27,0.0020495828896246802,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,28,0.0010600450300224415,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,29,6.386399062191803e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,30,0.0013369860067278562,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,31,6.625927288388987e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,32,0.002157999109008648,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,33,0.0021835999494857154,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,34,0.00224138395196957,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,35,0.001574374477323775,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,36,0.002740743601199275,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,37,0.0024026625032680412,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,38,0.0029714504359781187,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,39,0.0021536922143705847,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,40,0.0017574390040124965,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,41,0.0018351038340380732,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,42,8.582034735944125e-4,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,43,0.002105336956231254,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,44,0.0032201745542739186,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,45,0.0024335719644749936,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,46,0.0015724837631870528,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,47,0.0034458385636361786,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,48,0.004170368204582637,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,49,0.003839383952527389,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,50,0.0028285486101855294,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,51,0.003500435421411967,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,52,0.002977033518596938,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,53,0.002690238539012477,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,54,0.0023009368985576857,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,55,0.00572245319316533,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,56,0.0028757611011729052,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,57,0.005020674804967683,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,58,0.0035398675925645763,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,59,0.004932267101613243,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,60,0.0036019238527138352,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,61,0.005068145103073416,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,62,0.0039029088656987003,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,63,0.0063897412472558495,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,64,0.006206823769685621,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,65,0.006814936795421384,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,66,0.006334591181285413,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,67,0.006553547001856115,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,68,0.0059107134173631785,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,69,0.008136319028548056,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,70,0.0057972044129734335,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,71,0.006397583089520345,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,72,0.007762616665337306,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,73,0.008339598200114666,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,74,0.007518624676061062,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,75,0.00682026195749256,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,76,0.009295338228675013,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,77,0.008472738503852613,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,78,0.00829027605843226,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,79,0.011240346788801852,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,80,0.010963511282291527,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,81,0.013566874312784095,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,82,0.014250944997228697,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,83,0.012267261737975085,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,84,0.011758152911501474,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,85,0.013445851690151066,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,86,0.014690163504163642,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,87,0.014365935381334918,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,88,0.017571023196943477,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,89,0.019888455028166756,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,90,0.020573352132366312,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,91,0.020492921603541575,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,92,0.02095793506045204,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,93,0.026298445490740854,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,94,0.027351804409373036,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,95,0.03801581956812626,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,96,0.03497458691699468,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,97,0.05959652503926032,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,98,0.07179518064816967,0.007983908946467319,283403,198275,481678
Type 2 diabetes,Age + sex + biomarkers,99,0.12895092513785295,0.007983908946467319,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,0,0.0012542115960620813,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,1,0.0011230754817913523,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,2,0.0010179127261410353,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,3,9.987621860783078e-4,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,4,0.0029513163299981745,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,5,0.001575523480398447,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,6,0.0018400438940615934,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,7,0.001721556317197627,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,8,0.001822791736366099,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,9,0.002714073662070306,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,10,0.0022447316776575284,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,11,0.002791977581427402,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,12,0.0020881619228855456,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,13,0.0017151825375072759,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,14,0.001386884373561433,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,15,0.002941907930590649,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,16,0.0015905230081687822,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,17,0.0016615655625990772,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,18,0.0020092442986913085,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,19,0.0027388347817665646,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,20,0.0017341445593672103,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,21,0.002432552585265927,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,22,0.0018666869302043888,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,23,0.004135589926686586,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,24,0.0039599323579490205,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,25,0.00277071607854008,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,26,0.003745033235017412,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,27,0.0033197221473458233,0.006251576484504788,283403,198275,481678
Chronic obstructive pulmonary disease,Age + sex + biomarkers,28,0.003557262537267432,0.006251576484504788,283403,198275,481678
